number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon,win3,win2,win1,avg3,avg2,avg1
4805,0,7100,3001.0,2845.089471493966,0.10780000000007853,46.0,30.0,48.0,4021.5,2679.0,4277.5
4806,3,-250,2932.0,2844.445600166424,0.10760000000007852,46.0,30.0,48.0,4021.5,2679.0,4277.5
4807,0,6650,2929.0,2845.237104825291,0.10740000000007852,46.0,30.0,48.0,4021.5,2679.0,4277.5
4808,2,950,2929.0,2844.8430027032646,0.10720000000007851,46.0,30.0,48.0,4021.5,2679.0,4277.5
4809,3,-750,2853.0,2844.095634095634,0.1070000000000785,46.0,30.0,48.0,4021.5,2679.0,4277.5
4810,0,6600,2918.0,2844.8763250883394,0.1068000000000785,46.0,30.0,48.0,4021.5,2679.0,4277.5
4811,0,7500,2923.0,2845.843724023275,0.1066000000000785,46.0,30.0,48.0,4021.5,2679.0,4277.5
4812,2,400,2929.0,2845.3355495532933,0.10640000000007849,46.0,30.0,48.0,4021.5,2679.0,4277.5
4813,3,600,2866.5,2844.869131699211,0.10620000000007848,46.0,30.0,48.0,4021.5,2679.0,4277.5
4814,2,650,2868.0,2844.4132917964694,0.10600000000007848,46.0,30.0,48.0,4021.5,2679.0,4277.5
4815,2,1000,2879.5,2844.030315614618,0.10580000000007847,46.0,30.0,48.0,4021.5,2679.0,4277.5
4816,2,650,2881.5,2843.5748391114803,0.10560000000007846,46.0,30.0,48.0,4021.5,2679.0,4277.5
4817,2,500,2814.0,2843.0884184308843,0.10540000000007846,46.0,30.0,48.0,4021.5,2679.0,4277.5
4818,0,7000,2875.5,2843.951027184063,0.10520000000007845,46.0,30.0,48.0,4021.5,2679.0,4277.5
4819,0,7000,2950.5,2844.8132780082988,0.10500000000007845,46.0,30.0,48.0,4021.5,2679.0,4277.5
4820,0,6750,3011.0,2845.6233146650075,0.10480000000007844,46.0,30.0,48.0,4021.5,2679.0,4277.5
4821,3,-50,2941.5,2845.0228121111572,0.10460000000007844,46.0,30.0,48.0,4021.5,2679.0,4277.5
4822,3,550,2939.5,2844.5469624714906,0.10440000000007843,46.0,30.0,48.0,4021.5,2679.0,4277.5
4823,0,6950,2933.5,2845.3980099502487,0.10420000000007842,46.0,30.0,48.0,4021.5,2679.0,4277.5
4824,0,6700,2998.5,2846.1968911917097,0.10400000000007842,46.0,30.0,48.0,4021.5,2679.0,4277.5
4825,0,6700,3057.5,2846.9954413593036,0.10380000000007841,46.0,30.0,48.0,4021.5,2679.0,4277.5
4826,2,800,3002.5,2846.571369380568,0.10360000000007841,46.0,30.0,48.0,4021.5,2679.0,4277.5
4827,0,6550,3067.5,2847.3384424192213,0.1034000000000784,46.0,30.0,48.0,4021.5,2679.0,4277.5
4828,3,600,3005.0,2846.8730586042657,0.1032000000000784,46.0,30.0,48.0,4021.5,2679.0,4277.5
4829,0,7000,3062.5,2847.7329192546586,0.10300000000007839,46.0,30.0,48.0,4021.5,2679.0,4277.5
4830,2,1100,3003.5,2847.3711446905404,0.10280000000007838,46.0,30.0,48.0,4021.5,2679.0,4277.5
4831,3,1150,2945.5,2847.019867549669,0.10260000000007838,46.0,30.0,48.0,4021.5,2679.0,4277.5
4832,2,550,2947.0,2846.5445892820194,0.10240000000007837,46.0,30.0,48.0,4021.5,2679.0,4277.5
4833,0,7050,3010.0,2847.4141497724454,0.10220000000007837,46.0,30.0,48.0,4021.5,2679.0,4277.5
4834,2,400,2945.5,2846.907962771458,0.10200000000007836,46.0,30.0,48.0,4021.5,2679.0,4277.5
4835,3,400,2878.0,2846.4019851116627,0.10180000000007836,46.0,30.0,48.0,4021.5,2679.0,4277.5
4836,3,1050,2829.5,2846.0305974777757,0.10160000000007835,46.0,30.0,48.0,4021.5,2679.0,4277.5
4837,0,6400,2883.0,2846.7651922281934,0.10140000000007834,46.0,30.0,48.0,4021.5,2679.0,4277.5
4838,0,5950,2937.0,2847.406488943997,0.10120000000007834,46.0,30.0,48.0,4021.5,2679.0,4277.5
4839,2,1000,2880.0,2847.0247933884298,0.10100000000007833,46.0,30.0,48.0,4021.5,2679.0,4277.5
4840,0,6900,2943.0,2847.8620119809957,0.10080000000007833,46.0,30.0,48.0,4021.5,2679.0,4277.5
4841,0,7200,2945.5,2848.7608426270135,0.10060000000007832,46.0,30.0,48.0,4021.5,2679.0,4277.5
4842,0,6650,3008.0,2849.545736113979,0.10040000000007832,46.0,30.0,48.0,4021.5,2679.0,4277.5
4843,0,6150,3056.5,2850.2270850536747,0.10020000000007831,46.0,30.0,48.0,4021.5,2679.0,4277.5
4844,0,7400,3060.0,2851.1661506707947,0.1000000000000783,46.0,30.0,48.0,4021.5,2679.0,4277.5
4845,0,6700,3130.0,2851.9603796945935,0.0998000000000783,46.0,30.0,48.0,4021.5,2679.0,4277.5
4846,3,100,3123.5,2851.3926139880336,0.09960000000007829,46.0,30.0,48.0,4021.5,2679.0,4277.5
4847,0,7350,3123.0,2852.3205445544554,0.09940000000007829,46.0,30.0,48.0,4021.5,2679.0,4277.5
4848,2,400,3117.0,2851.8148071767373,0.09920000000007828,46.0,30.0,48.0,4021.5,2679.0,4277.5
4849,0,6800,3180.5,2852.6288659793813,0.09900000000007828,46.0,30.0,48.0,4021.5,2679.0,4277.5
4850,0,6350,3171.5,2853.3498247783964,0.09880000000007827,46.0,30.0,48.0,4021.5,2679.0,4277.5
4851,2,850,3109.0,2852.9369332234132,0.09860000000007826,46.0,30.0,48.0,4021.5,2679.0,4277.5
4852,2,400,3110.0,2852.4314856789615,0.09840000000007826,46.0,30.0,48.0,4021.5,2679.0,4277.5
4853,0,7050,3112.5,2853.296250515039,0.09820000000007825,46.0,30.0,48.0,4021.5,2679.0,4277.5
4854,2,800,3123.0,2852.8733264675593,0.09800000000007825,46.0,30.0,48.0,4021.5,2679.0,4277.5
4855,3,400,3124.5,2852.3682042833607,0.09780000000007824,46.0,30.0,48.0,4021.5,2679.0,4277.5
4856,2,450,3123.0,2851.873584517192,0.09760000000007824,46.0,30.0,48.0,4021.5,2679.0,4277.5
4857,0,7050,3187.5,2852.7377521613835,0.09740000000007823,46.0,30.0,48.0,4021.5,2679.0,4277.5
4858,0,7150,3185.5,2853.622144474172,0.09720000000007822,46.0,30.0,48.0,4021.5,2679.0,4277.5
4859,0,6500,3245.5,2854.372427983539,0.09700000000007822,46.0,30.0,48.0,4021.5,2679.0,4277.5
4860,0,7600,3317.5,2855.348693684427,0.09680000000007821,46.0,30.0,48.0,4021.5,2679.0,4277.5
4861,3,500,3323.0,2854.864253393665,0.0966000000000782,46.0,30.0,48.0,4021.5,2679.0,4277.5
4862,3,300,3255.5,2854.338885461649,0.0964000000000782,46.0,30.0,48.0,4021.5,2679.0,4277.5
4863,2,250,3187.0,2853.8034539473683,0.0962000000000782,46.0,30.0,48.0,4021.5,2679.0,4277.5
4864,2,100,3176.5,2853.2374100719426,0.09600000000007819,46.0,30.0,48.0,4021.5,2679.0,4277.5
4865,0,7100,3253.5,2854.110152075627,0.09580000000007818,46.0,30.0,48.0,4021.5,2679.0,4277.5
4866,0,7000,3312.5,2854.9619889048695,0.09560000000007818,46.0,30.0,48.0,4021.5,2679.0,4277.5
4867,2,350,3316.0,2854.4474116680362,0.09540000000007817,46.0,30.0,48.0,4021.5,2679.0,4277.5
4868,0,7250,3322.5,2855.3501745738345,0.09520000000007817,46.0,30.0,48.0,4021.5,2679.0,4277.5
4869,2,650,3260.5,2854.8973305954823,0.09500000000007816,46.0,30.0,48.0,4021.5,2679.0,4277.5
4870,0,7500,3330.0,2855.8509546294395,0.09480000000007816,46.0,30.0,48.0,4021.5,2679.0,4277.5
4871,2,50,3330.0,2855.275041050903,0.09460000000007815,46.0,30.0,48.0,4021.5,2679.0,4277.5
4872,2,900,3332.0,2854.8737943771803,0.09440000000007814,46.0,30.0,48.0,4021.5,2679.0,4277.5
4873,0,6650,3329.5,2855.652441526467,0.09420000000007814,46.0,30.0,48.0,4021.5,2679.0,4277.5
4874,0,7200,3394.5,2856.5435897435896,0.09400000000007813,46.0,30.0,48.0,4021.5,2679.0,4277.5
4875,0,6600,3393.0,2857.311320754717,0.09380000000007813,46.0,30.0,48.0,4021.5,2679.0,4277.5
4876,0,6850,3457.5,2858.1299979495593,0.09360000000007812,46.0,30.0,48.0,4021.5,2679.0,4277.5
4877,0,6850,3514.0,2858.9483394833946,0.09340000000007811,46.0,30.0,48.0,4021.5,2679.0,4277.5
4878,2,200,3449.5,2858.4033613445376,0.09320000000007811,46.0,30.0,48.0,4021.5,2679.0,4277.5
4879,2,1050,3447.0,2858.032786885246,0.0930000000000781,46.0,30.0,48.0,4021.5,2679.0,4277.5
4880,0,7300,3511.5,2858.942839582053,0.0928000000000781,46.0,30.0,48.0,4021.5,2679.0,4277.5
4881,0,6250,3566.0,2859.637443670627,0.09260000000007809,46.0,30.0,48.0,4021.5,2679.0,4277.5
4882,2,950,3562.0,2859.2463649395863,0.09240000000007809,46.0,30.0,48.0,4021.5,2679.0,4277.5
4883,3,900,3501.0,2858.845208845209,0.09220000000007808,46.0,30.0,48.0,4021.5,2679.0,4277.5
4884,3,1000,3504.0,2858.464687819857,0.09200000000007807,46.0,30.0,48.0,4021.5,2679.0,4277.5
4885,0,6900,3571.5,2859.291854277528,0.09180000000007807,46.0,30.0,48.0,4021.5,2679.0,4277.5
4886,3,1050,3581.0,2858.9216288111315,0.09160000000007806,46.0,30.0,48.0,4021.5,2679.0,4277.5
4887,0,6750,3639.0,2859.7176759410804,0.09140000000007806,46.0,30.0,48.0,4021.5,2679.0,4277.5
4888,0,7000,3650.0,2860.5645326242584,0.09120000000007805,46.0,30.0,48.0,4021.5,2679.0,4277.5
4889,0,5850,3635.5,2861.175869120654,0.09100000000007805,46.0,30.0,48.0,4021.5,2679.0,4277.5
4890,2,1350,3645.0,2860.8668983847883,0.09080000000007804,46.0,30.0,48.0,4021.5,2679.0,4277.5
4891,0,6650,3644.0,2861.6414554374487,0.09060000000007803,46.0,30.0,48.0,4021.5,2679.0,4277.5
4892,2,400,3577.5,2861.1383609237687,0.09040000000007803,46.0,30.0,48.0,4021.5,2679.0,4277.5
4893,0,7300,3649.5,2862.0453616673476,0.09020000000007802,46.0,30.0,48.0,4021.5,2679.0,4277.5
4894,0,7400,3721.5,2862.972420837589,0.09000000000007802,46.0,30.0,48.0,4021.5,2679.0,4277.5
4895,0,5850,3711.0,2863.5825163398695,0.08980000000007801,46.0,30.0,48.0,4021.5,2679.0,4277.5
4896,0,6850,3771.5,2864.3965693281602,0.089600000000078,46.0,30.0,48.0,4021.5,2679.0,4277.5
4897,0,6550,3845.0,2865.1490404246633,0.089400000000078,46.0,30.0,48.0,4021.5,2679.0,4277.5
4898,0,7450,3910.0,2866.0849152888345,0.089200000000078,46.0,30.0,48.0,4021.5,2679.0,4277.5
4899,0,6500,3971.0,2866.826530612245,0.08900000000007799,46.0,30.0,48.0,4021.5,2679.0,4277.5
4900,3,800,3969.0,2866.4048153438075,0.08880000000007798,49.0,31.0,43.0,4276.5,2861.5,3700.5
4901,2,850,3975.0,2865.9934720522238,0.08860000000007798,49.0,31.0,43.0,4276.5,2861.5,3700.5
4902,0,7350,4042.0,2866.9080155007136,0.08840000000007797,49.0,31.0,43.0,4276.5,2861.5,3700.5
4903,3,1050,3982.0,2866.5375203915173,0.08820000000007797,49.0,31.0,43.0,4276.5,2861.5,3700.5
4904,2,-150,3909.5,2865.92252803262,0.08800000000007796,49.0,31.0,43.0,4276.5,2861.5,3700.5
4905,0,6950,3908.0,2866.754993885039,0.08780000000007795,49.0,31.0,43.0,4276.5,2861.5,3700.5
4906,3,550,3916.0,2866.282861218667,0.08760000000007795,49.0,31.0,43.0,4276.5,2861.5,3700.5
4907,3,1300,3862.5,2865.9637326813368,0.08740000000007794,49.0,31.0,43.0,4276.5,2861.5,3700.5
4908,0,6850,3921.5,2866.775310653901,0.08720000000007794,49.0,31.0,43.0,4276.5,2861.5,3700.5
4909,0,6800,3997.0,2867.5763747454175,0.08700000000007793,49.0,31.0,43.0,4276.5,2861.5,3700.5
4910,2,900,3940.0,2867.175727957646,0.08680000000007793,49.0,31.0,43.0,4276.5,2861.5,3700.5
4911,2,400,3869.0,2866.6734527687295,0.08660000000007792,49.0,31.0,43.0,4276.5,2861.5,3700.5
4912,0,6950,3934.5,2867.504579686546,0.08640000000007791,49.0,31.0,43.0,4276.5,2861.5,3700.5
4913,2,400,3932.5,2867.002442002442,0.08620000000007791,49.0,31.0,43.0,4276.5,2861.5,3700.5
4914,0,6800,3994.0,2867.802644964395,0.0860000000000779,49.0,31.0,43.0,4276.5,2861.5,3700.5
4915,0,6750,4051.5,2868.5923515052887,0.0858000000000779,49.0,31.0,43.0,4276.5,2861.5,3700.5
4916,0,7350,4118.5,2869.5037624567826,0.08560000000007789,49.0,31.0,43.0,4276.5,2861.5,3700.5
4917,3,50,4114.0,2868.930459536397,0.08540000000007789,49.0,31.0,43.0,4276.5,2861.5,3700.5
4918,0,7150,4115.5,2869.8007725147386,0.08520000000007788,49.0,31.0,43.0,4276.5,2861.5,3700.5
4919,2,1050,4056.0,2869.430894308943,0.08500000000007787,49.0,31.0,43.0,4276.5,2861.5,3700.5
4920,2,250,3991.0,2868.8985978459664,0.08480000000007787,49.0,31.0,43.0,4276.5,2861.5,3700.5
4921,3,500,3996.5,2868.4173100365706,0.08460000000007786,49.0,31.0,43.0,4276.5,2861.5,3700.5
4922,3,-100,3990.0,2867.814340849076,0.08440000000007786,49.0,31.0,43.0,4276.5,2861.5,3700.5
4923,3,800,3928.5,2867.3943948009746,0.08420000000007785,49.0,31.0,43.0,4276.5,2861.5,3700.5
4924,3,50,3862.0,2866.8223350253807,0.08400000000007785,49.0,31.0,43.0,4276.5,2861.5,3700.5
4925,0,6800,3863.0,2867.6207876573285,0.08380000000007784,49.0,31.0,43.0,4276.5,2861.5,3700.5
4926,3,1200,3867.0,2867.282321899736,0.08360000000007783,49.0,31.0,43.0,4276.5,2861.5,3700.5
4927,0,7150,3873.0,2868.15137987013,0.08340000000007783,49.0,31.0,43.0,4276.5,2861.5,3700.5
4928,2,600,3873.0,2867.691215256644,0.08320000000007782,49.0,31.0,43.0,4276.5,2861.5,3700.5
4929,2,550,3808.5,2867.2210953346857,0.08300000000007782,49.0,31.0,43.0,4276.5,2861.5,3700.5
4930,0,6650,3864.0,2867.9882376799837,0.08280000000007781,49.0,31.0,43.0,4276.5,2861.5,3700.5
4931,0,6800,3920.5,2868.7854825628547,0.0826000000000778,49.0,31.0,43.0,4276.5,2861.5,3700.5
4932,2,550,3920.5,2868.3154267180216,0.0824000000000778,49.0,31.0,43.0,4276.5,2861.5,3700.5
4933,0,7450,3924.5,2869.244021078233,0.0822000000000778,49.0,31.0,43.0,4276.5,2861.5,3700.5
4934,3,500,3925.5,2868.7639311043567,0.08200000000007779,49.0,31.0,43.0,4276.5,2861.5,3700.5
4935,2,850,3930.0,2868.354943273906,0.08180000000007778,49.0,31.0,43.0,4276.5,2861.5,3700.5
4936,0,6800,3987.5,2869.1513064614137,0.08160000000007778,49.0,31.0,43.0,4276.5,2861.5,3700.5
4937,0,6250,3986.0,2869.8359659781286,0.08140000000007777,49.0,31.0,43.0,4276.5,2861.5,3700.5
4938,2,950,3936.0,2869.447256529662,0.08120000000007777,49.0,31.0,43.0,4276.5,2861.5,3700.5
4939,2,800,3934.0,2869.0283400809717,0.08100000000007776,49.0,31.0,43.0,4276.5,2861.5,3700.5
4940,3,650,3871.5,2868.5792349726776,0.08080000000007775,49.0,31.0,43.0,4276.5,2861.5,3700.5
4941,0,7300,3872.5,2869.4759206798867,0.08060000000007775,49.0,31.0,43.0,4276.5,2861.5,3700.5
4942,2,1250,3818.5,2869.148290511835,0.08040000000007774,49.0,31.0,43.0,4276.5,2861.5,3700.5
4943,2,1100,3768.0,2868.7904530744336,0.08020000000007774,49.0,31.0,43.0,4276.5,2861.5,3700.5
4944,0,6900,3763.0,2869.6056622851365,0.08000000000007773,49.0,31.0,43.0,4276.5,2861.5,3700.5
4945,0,7450,3770.5,2870.531742822483,0.07980000000007773,49.0,31.0,43.0,4276.5,2861.5,3700.5
4946,2,700,3776.5,2870.0929856478674,0.07960000000007772,49.0,31.0,43.0,4276.5,2861.5,3700.5
4947,0,6850,3771.5,2870.8973322554566,0.07940000000007771,49.0,31.0,43.0,4276.5,2861.5,3700.5
4948,2,1050,3778.0,2870.5293998787633,0.07920000000007771,49.0,31.0,43.0,4276.5,2861.5,3700.5
4949,0,7100,3781.0,2871.3838383838383,0.0790000000000777,49.0,31.0,43.0,4276.5,2861.5,3700.5
4950,3,950,3727.0,2870.99575843264,0.0788000000000777,49.0,31.0,43.0,4276.5,2861.5,3700.5
4951,3,650,3725.0,2870.547253634895,0.07860000000007769,49.0,31.0,43.0,4276.5,2861.5,3700.5
4952,2,450,3725.5,2870.058550373511,0.07840000000007769,49.0,31.0,43.0,4276.5,2861.5,3700.5
4953,0,7550,3730.5,2871.003229713363,0.07820000000007768,49.0,31.0,43.0,4276.5,2861.5,3700.5
4954,0,6750,3790.0,2871.7860746720485,0.07800000000007767,49.0,31.0,43.0,4276.5,2861.5,3700.5
4955,2,-150,3784.5,2871.176351896691,0.07780000000007767,49.0,31.0,43.0,4276.5,2861.5,3700.5
4956,3,1350,3793.5,2870.8694775065564,0.07760000000007766,49.0,31.0,43.0,4276.5,2861.5,3700.5
4957,3,850,3731.5,2870.461879790238,0.07740000000007766,49.0,31.0,43.0,4276.5,2861.5,3700.5
4958,0,6900,3729.0,2871.274450494051,0.07720000000007765,49.0,31.0,43.0,4276.5,2861.5,3700.5
4959,2,650,3670.5,2870.826612903226,0.07700000000007765,49.0,31.0,43.0,4276.5,2861.5,3700.5
4960,3,100,3595.5,2870.268091110663,0.07680000000007764,49.0,31.0,43.0,4276.5,2861.5,3700.5
4961,0,5900,3649.5,2870.8786779524385,0.07660000000007763,49.0,31.0,43.0,4276.5,2861.5,3700.5
4962,3,-600,3640.5,2870.179327019948,0.07640000000007763,49.0,31.0,43.0,4276.5,2861.5,3700.5
4963,3,1200,3650.0,2869.842868654311,0.07620000000007762,49.0,31.0,43.0,4276.5,2861.5,3700.5
4964,0,7650,3725.5,2870.8056394763344,0.07600000000007762,49.0,31.0,43.0,4276.5,2861.5,3700.5
4965,0,7150,3726.0,2871.6673378977043,0.07580000000007761,49.0,31.0,43.0,4276.5,2861.5,3700.5
4966,2,800,3664.0,2871.2502516609625,0.0756000000000776,49.0,31.0,43.0,4276.5,2861.5,3700.5
4967,2,200,3662.5,2870.7125603864733,0.0754000000000776,49.0,31.0,43.0,4276.5,2861.5,3700.5
4968,2,400,3594.0,2870.21533507748,0.0752000000000776,49.0,31.0,43.0,4276.5,2861.5,3700.5
4969,0,6750,3655.0,2870.995975855131,0.07500000000007759,49.0,31.0,43.0,4276.5,2861.5,3700.5
4970,0,7250,3652.5,2871.876885938443,0.07480000000007758,49.0,31.0,43.0,4276.5,2861.5,3700.5
4971,0,6650,3718.5,2872.636765888978,0.07460000000007758,49.0,31.0,43.0,4276.5,2861.5,3700.5
4972,2,250,3712.0,2872.109390709833,0.07440000000007757,49.0,31.0,43.0,4276.5,2861.5,3700.5
4973,0,7350,3719.0,2873.0096501809408,0.07420000000007757,49.0,31.0,43.0,4276.5,2861.5,3700.5
4974,0,6800,3715.0,2873.7989949748744,0.07400000000007756,49.0,31.0,43.0,4276.5,2861.5,3700.5
4975,2,200,3651.0,2873.261655948553,0.07380000000007755,49.0,31.0,43.0,4276.5,2861.5,3700.5
4976,3,-650,3576.0,2872.5537472372916,0.07360000000007755,49.0,31.0,43.0,4276.5,2861.5,3700.5
4977,2,700,3514.5,2872.1173161912416,0.07340000000007754,49.0,31.0,43.0,4276.5,2861.5,3700.5
4978,0,7150,3584.0,2872.976501305483,0.07320000000007754,49.0,31.0,43.0,4276.5,2861.5,3700.5
4979,2,-550,3568.0,2872.289156626506,0.07300000000007753,49.0,31.0,43.0,4276.5,2861.5,3700.5
4980,0,7150,3566.5,2873.147962256575,0.07280000000007752,49.0,31.0,43.0,4276.5,2861.5,3700.5
4981,3,-350,3500.5,2872.501003613007,0.07260000000007752,49.0,31.0,43.0,4276.5,2861.5,3700.5
4982,2,900,3500.0,2872.105157535621,0.07240000000007751,49.0,31.0,43.0,4276.5,2861.5,3700.5
4983,3,450,3495.5,2871.6191813804176,0.07220000000007751,49.0,31.0,43.0,4276.5,2861.5,3700.5
4984,2,0,3485.5,2871.0431293881643,0.0720000000000775,49.0,31.0,43.0,4276.5,2861.5,3700.5
4985,3,600,3422.5,2870.58764540714,0.0718000000000775,49.0,31.0,43.0,4276.5,2861.5,3700.5
4986,0,6800,3480.0,2871.3755764988973,0.07160000000007749,49.0,31.0,43.0,4276.5,2861.5,3700.5
4987,3,800,3420.5,2870.9603047313553,0.07140000000007748,49.0,31.0,43.0,4276.5,2861.5,3700.5
4988,0,7550,3426.0,2871.8981759871717,0.07120000000007748,49.0,31.0,43.0,4276.5,2861.5,3700.5
4989,0,6400,3431.5,2872.6052104208416,0.07100000000007747,49.0,31.0,43.0,4276.5,2861.5,3700.5
4990,2,350,3421.5,2872.0997796032857,0.07080000000007747,49.0,31.0,43.0,4276.5,2861.5,3700.5
4991,0,6700,3422.0,2872.8665865384614,0.07060000000007746,49.0,31.0,43.0,4276.5,2861.5,3700.5
4992,0,6650,3484.5,2873.623072301222,0.07040000000007746,49.0,31.0,43.0,4276.5,2861.5,3700.5
4993,0,6850,3480.0,2874.4193031637965,0.07020000000007745,49.0,31.0,43.0,4276.5,2861.5,3700.5
4994,2,700,3413.0,2873.9839839839838,0.07000000000007744,49.0,31.0,43.0,4276.5,2861.5,3700.5
4995,0,5850,3413.0,2874.579663730985,0.06980000000007744,49.0,31.0,43.0,4276.5,2861.5,3700.5
4996,0,6800,3412.5,2875.365219131479,0.06960000000007743,49.0,31.0,43.0,4276.5,2861.5,3700.5
4997,3,900,3356.0,2874.969987995198,0.06940000000007743,49.0,31.0,43.0,4276.5,2861.5,3700.5
4998,3,950,3291.0,2874.584916983397,0.06920000000007742,49.0,31.0,43.0,4276.5,2861.5,3700.5
4999,3,1450,3240.5,2874.3,0.06900000000007742,49.0,31.0,43.0,4276.5,2861.5,3700.5
5000,3,750,3240.0,2873.875224955009,0.06880000000007741,53.0,31.0,54.0,4392.5,2578.5,4391.5
5001,0,7100,3302.5,2874.720111955218,0.0686000000000774,53.0,31.0,54.0,4392.5,2578.5,4391.5
5002,0,6900,3298.0,2875.5246851888865,0.0684000000000774,53.0,31.0,54.0,4392.5,2578.5,4391.5
5003,2,100,3288.5,2874.9700239808153,0.0682000000000774,53.0,31.0,54.0,4392.5,2578.5,4391.5
5004,0,7000,3360.0,2875.794205794206,0.06800000000007739,53.0,31.0,54.0,4392.5,2578.5,4391.5
5005,3,550,3296.0,2875.3296044746303,0.06780000000007738,53.0,31.0,54.0,4392.5,2578.5,4391.5
5006,3,450,3295.0,2874.845216696625,0.06760000000007738,53.0,31.0,54.0,4392.5,2578.5,4391.5
5007,0,6950,3351.5,2875.658945686901,0.06740000000007737,53.0,31.0,54.0,4392.5,2578.5,4391.5
5008,3,750,3290.5,2875.234577760032,0.06720000000007736,53.0,31.0,54.0,4392.5,2578.5,4391.5
5009,3,750,3230.0,2874.810379241517,0.06700000000007736,53.0,31.0,54.0,4392.5,2578.5,4391.5
5010,0,6650,3287.5,2875.5637597285972,0.06680000000007735,53.0,31.0,54.0,4392.5,2578.5,4391.5
5011,0,6700,3350.5,2876.3268156424583,0.06660000000007735,53.0,31.0,54.0,4392.5,2578.5,4391.5
5012,0,7250,3353.5,2877.1992818671456,0.06640000000007734,53.0,31.0,54.0,4392.5,2578.5,4391.5
5013,3,400,3353.5,2876.7052253689667,0.06620000000007734,53.0,31.0,54.0,4392.5,2578.5,4391.5
5014,2,600,3291.5,2876.2512462612162,0.06600000000007733,53.0,31.0,54.0,4392.5,2578.5,4391.5
5015,2,1050,3234.5,2875.8871610845295,0.06580000000007732,53.0,31.0,54.0,4392.5,2578.5,4391.5
5016,0,6400,3225.0,2876.5895953757226,0.06560000000007732,53.0,31.0,54.0,4392.5,2578.5,4391.5
5017,2,-50,3224.0,2876.0063770426464,0.06540000000007731,53.0,31.0,54.0,4392.5,2578.5,4391.5
5018,3,1000,3162.5,2875.6325961346884,0.06520000000007731,53.0,31.0,54.0,4392.5,2578.5,4391.5
5019,0,7300,3225.0,2876.5139442231075,0.0650000000000773,53.0,31.0,54.0,4392.5,2578.5,4391.5
5020,3,250,3225.0,2875.9908384783907,0.0648000000000773,53.0,31.0,54.0,4392.5,2578.5,4391.5
5021,0,8050,3300.5,2877.021107128634,0.06460000000007729,53.0,31.0,54.0,4392.5,2578.5,4391.5
5022,3,900,3310.5,2876.6275134381845,0.06440000000007728,53.0,31.0,54.0,4392.5,2578.5,4391.5
5023,0,6800,3370.5,2877.4084394904457,0.06420000000007728,53.0,31.0,54.0,4392.5,2578.5,4391.5
5024,0,6650,3436.5,2878.1592039800994,0.06400000000007727,53.0,31.0,54.0,4392.5,2578.5,4391.5
5025,3,1050,3379.0,2877.7954635893357,0.06380000000007727,53.0,31.0,54.0,4392.5,2578.5,4391.5
5026,0,6850,3435.5,2878.585637557191,0.06360000000007726,53.0,31.0,54.0,4392.5,2578.5,4391.5
5027,3,950,3373.5,2878.2020684168656,0.06340000000007726,53.0,31.0,54.0,4392.5,2578.5,4391.5
5028,0,6500,3432.5,2878.9222509445217,0.06320000000007725,53.0,31.0,54.0,4392.5,2578.5,4391.5
5029,2,1200,3439.0,2878.5884691848905,0.06300000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5030,2,500,3377.5,2878.1156827668456,0.06280000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5031,3,550,3315.0,2877.6530206677267,0.06260000000007723,53.0,31.0,54.0,4392.5,2578.5,4391.5
5032,2,1800,3327.5,2877.4389032386252,0.062400000000077234,53.0,31.0,54.0,4392.5,2578.5,4391.5
5033,2,1450,3267.5,2877.155343663091,0.062200000000077235,53.0,31.0,54.0,4392.5,2578.5,4391.5
5034,2,650,3269.0,2876.7130089374377,0.062000000000077236,53.0,31.0,54.0,4392.5,2578.5,4391.5
5035,0,7250,3333.0,2877.5814138204923,0.06180000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5036,2,300,3268.0,2877.069684335914,0.06160000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5037,3,750,3213.0,2876.647479158396,0.06140000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5038,0,7400,3277.5,2877.545147846795,0.06120000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5039,2,400,3273.5,2877.0535714285716,0.06100000000007724,53.0,31.0,54.0,4392.5,2578.5,4391.5
5040,2,950,3276.5,2876.671295377901,0.060800000000077244,53.0,31.0,54.0,4392.5,2578.5,4391.5
5041,2,-350,3200.0,2876.0313367711224,0.060600000000077245,53.0,31.0,54.0,4392.5,2578.5,4391.5
5042,3,1250,3200.0,2875.7089034304977,0.060400000000077246,53.0,31.0,54.0,4392.5,2578.5,4391.5
5043,3,100,3190.0,2875.1586042823155,0.06020000000007725,53.0,31.0,54.0,4392.5,2578.5,4391.5
5044,3,400,3125.0,2874.6679881070368,0.06000000000007725,53.0,31.0,54.0,4392.5,2578.5,4391.5
5045,0,7000,3120.5,2875.485533095521,0.05980000000007725,53.0,31.0,54.0,4392.5,2578.5,4391.5
